cleaned_tweet,label
grandma used call porch monkey time come think refer broken bottle nigger knife,False
momma told tell mind yoooo damn motha fuckin business knowin bitch,False
nips freeeeezingand thats okay theyre slicing bra,False
twitter hacked im pussy admit said want act like never said,False
nah girl aint gon able make tight since russ loss job back like damn bitch really,False
nah nomeekjustmilz yo thought photoshopped face faggot smmfhi hate yall,False
new flame song yr lol bitch super run like,False
niggas always yelling fuck bitches get money meanwhile theyre broke still want bitches,False
niggas pressed pussy eeeeeen nothin,False
bitches nan,False
boats hoes please thanks mom,False
ovo allthingsfresh kendrick lamar still trash,True
top pregnant ass sorry hoe aint never got money even water broke talltrappin riptallt,False
couple red sox gotten past first base im dying laughing maybe yanks need teach game,True
people time aryan race stand say mongerls turn world ghetto slum,False
pistol whip dickau shoot yo bitch club sometimes freestyles freestyles im okay,False
rt please thanks bmorepocahontas pierced pussy come across timeline,False
remy machiavelli send shots ya belly bitch,False
roberto one nasty hoe,False
sorry jb fanreally justin come back top comment justin timberlake video million views son fucking bitch,False
searching incredible story white mans quest find ingredients necessary make caribbean jerked chicken redneck land,False
selling soul material wishes fast cars bitches tupac smile remix,False
shake bear aka two rednecks sex dead bear,False
shall compare thee summers day summers day bitch,False
gotta shape pussy lips tho postprettypussy whole wheat organic pussy,False
said wigga man richtake durag,False
bitch anyway,False
shes florida youve got sniff test swamp pussies,False
slow fuck bitch know live classy young lady,False
hes good football playerbut still acts like nig,False
stop pussy son shove needle heart afterearth,False
stop looking us go eat pussy yuppie fucks,False
takin straight dirt finger pussy know put dick xernee,False
aint bro moves thats hoe moves,False
girl plain looking borderline ugly chunky hey least shes got nice smile great personality,False
devil grows inside hearts selfish wicked white brown yellow black color restricted,True
water isnt yellow im healthy student,True
hoes aint loyal,False
hoes keep callin aint pickin,False
sour apple bitter bitches im fuckin wit em,False
faggots jonniesantana orioles petty fuckgot swept outta bitch,False
ghetto ass bands gets snuck,False
division trash nomeekjustmilz saints gon win nfc southwatch,True
fans waited bitch niggas hated old hoes dated look mama,False
ghetto motherfuckers missy elliott,False
recipe calls leftover brownie hell leftover brownie thats brownie havent eaten yetericanadine,True
ratchet broads dont represent white ass cant talk trash cause racist shit black,False
trust noneeee bitch dont,False
twitter twitter bitch twitter life,False
two roads diverged yellow wood chose one jtunheimr robert frost giant,True
u got k bitch niggaal haymon antonio tarver,False
uhuh empty heart empty bottle yellow cab would like catch cuz yo latest ex made u mad,False
used girlfriend got hoes lookin good girl fuckin low,False
virgin pussy regular pussy oomf pussy,False
whaaaaaat lmaooo cromotoasted creepgoddess thats luv u fat bitches cuz yall got big ole titties phat booties,False
walked bitch like nigga made,False
hate niggers hate faggots hate spicskkk rally,False
queer hut like butt,False
well bitch biology said,False
betysweetcocker gotta report spam rt sbabylife ladies rt head game better pussy,False
im done hoe pass squad g,False
fuck callin jiggaboo nigga,False
people think gay marriage okay beyond sorry dont want future son seeing fags walking street holding hands,False
u little bitch chris aint six bitch allisons mom,False
would want play pussy jimmyfallon dead snl,False
would wanna green ranger hes evil duh bitch,False
would want pussy side burns thats good question hyung hahahahaha,False
shank bitch ceviche,False
work tydollasign gets rough days hahaha hoes,False
wow bitch yes thats already established anything else say,False
yall forget brand new baby girl home bitch cookies burning,False
yah said word mtzraymegyptians people ysrahal inheritance kushiteethiopians,True
yaoooooooo yeaimjamaican mawnin yardies,True
yo bitch horn tryna shoot porn kingl thats shirt worthy tony,False
yo sublet pussy shitfahdsays,False
yo feet smell like puss whut like flowers bitch omg,False
yo mama bitch rt theacetjshow one sentence ended relationship,False
aint gunna shit spear chucker,False
aint bitch favorite response long texts,False
yo boys pussy cats,False
cunt,False
pull pussy dodge collect panties alright stormy jake,False
take someone ghetto cant take ghetto,False
dont like us colored folks hell youre colored white fucks,False
got hella hoes,False
hit lights line toco bell morning dianas back house miracle charlie dianaaaxo,True
look cute today really helll swerve hoe,False
look like little birds help get dressed morning,True
ol trout mouth ass bitch deeeeaaaadd,False
talk like fag shits retarded thats cool scro lots tards living total kickass lives,False
took land could make retarded diapers sureuse imagecool redskins nfl concussion jokes,False
youre garden rose bitch weed,False
youre fucked shit dumb ass cunt go post pictures flat ass titties ig slut,False
queer,False
homeboy looking bad giving cash hoes,False
teeth like stars aww thanks yeah yellow far away,True
yup fuck em alohahoesss playing like trash rt sbabylife clippers dont wanna play lol,False
aint time hoes get lol arianas mom says us,False
bitches chellyhernandez,False
ayo even kill handicapped crippled bitcheslook scalp real close youll see triple sixes,False
bitch freak shit,False
bitch vagina little resilient rosestokoe,False
love nah bitch aint love,False
pussy root drama attribute put head mama,False
call keyshawn johnson cause im catchin erry hoe,False
captain save hoe annoying phrase,False
day judgement everybody gonna looking big jumbotron watching fuck majjinn buu bitch,False
dont let side bitch settle might headbutt evelyn,False
dont show bitch unless look like dolly parton,False
fuck pussy ass hater go suck dick die quick someone youtube comments think wed good friends,False
hick raver venn diagram large intersection,True
hoes suck dick cus look like john stockton hit em wit choppa luke fatherrr lilbthebasedgod,False
wasnt work place id deck aye fucking right id give tyson combo nd end uppercut shut fuck bitch,False
suck dick dip shes keeper true redneck woman kims dad,False
im gonna rip bitch apart rip apart lol,False
britney bitch bible leviticus,False
niggas bitches bitch ass niggas dike ass hoes black ass bright ass hoes fag tags scally wags,False
pussy tryna go studio dont call mufuckin crib like god yo word god buss yo shit god word,False
oh ya hoes think cute skin tight cat suits assuming bodies boomin dispute,False
omg bitch fucking stupid swear blah blah blah week later omg ilysm bae ur best friend swear,False
way fuck bitch name lord mr race,False
poor whitey,False
riding bros still dont trust hoes,False
weekends going fabulous naa man youre seeing nae cunt theyll koed seconds flat hate u fuckgm,False
whatever good one abraham lincoln quote yall hoes,False
guys say latinas mean kim kardashian looking girls bitches shaped like mini fridge smell like tortillas,False
rappers say twat makes feel weird,True
better pipe pussy esexruskii lmao wth even mean,False
fucking pussy couldnt even beat dick angry youtube comment,False
youre cunt right rq,False
son bitch moment rains forget car windows,False
thingsthatgetsonmynerves needy hoes ratchet hoes sideline hoes beggin hoes dumb hoes looking love facebook hoes,False
get hit bitch campus wants,False
personidbitchslap khamruz fa blowin tl like bitches spare tire leavin dairy queen,False
faves rt grahamorama snoop justin much fun charlie wilson tribute betawards,True
taughtme pussy feels,False
wordsaftersex pussy bitch,False
azmonsoon lot rain bad wasnt enough wash away teabagger racist white trash state tcot teaparty azflooding,False
alexfromtarget gets million retweets chrisfromwalmart cant even get bitch text back,False
alexfromtarget bitches wetlmmfao,False
anncoulter still calling obama community organizer syria well still cunt well,False
asagiraffes pussy,False
askdems arent embarrassed charlie rangel remains caucus,True
bob bass bitches hankjohnson bitches dick fishes dock,False
breaking ap calls mass governor race charlie baker watch live coverage wcvb streaming online,True
bangbangbirdgang ya bitch fruit loop,False
bartending becomes real bitch bartender way way taller bar designed holy back pains,False
bestsongtohavesexto bitches love sosa bangbang,False
bigbird made gay couple yes gop world bird would existed since creators would jail sodomy,True
bitchslapthursdays nite pure passion doors open watching game bitch,False
blessjesus amos two walk together except agreed,True
blessjesus amos hate one upholds justice court detest one tells truth,True
blessjesus crown head sole feet,True
blessjesusair matthew look birds air yet heavenly father feeds themare much valuable,True
blessjesuslove happy belated sixtyfifth birthday aunt mary agnes strong,True
boutgocrazy aintnolevelzdisshit hungrier phat ho diet ig,False
burnnotice fi shoots bean bag rounds guy hurts like bitch dont,False
california full white trash,False
california full white trash moved oklahoma,False
celebrityleakedphotos yeah know feels knowing nsa phones quit whining like muslim bitches,False
christianbale kissing moses ass fight god otherwise might fucking dead retarded ass actor faggot,False
commonquestioniget uou ghetto,True
cowboys bitches cowboysnation another great win ilove team,False
crack whip cracker,False
dtla trash noneuropeans allowed live,False
duh transhuman thats theyre possibly tucking penis emperorira bitch got man boobs,False
dearfeministmen easier way get pussy wout sacrificing man hoodbest dont include losing ur self respect,False
degenerateartist aint fuckin around allahs retard crest got blessed jesus next fake ass text,False
degenerateartist cant card im french muslim retard dont expect demand child bride yard cuz got man dick,False
degenerateartist isnt bitch walks back words isnt witch questions turd im glitch evolves absurd,False
degenerateartist knows words bo jingo dangle fan slang ho ting pang lick drum swing flick alarm bic cant hear fire,False
degenerateartist sniffs whiffy balls involuntary cuz fairy walks downtown hairy climatechange scary sense hillbilly sneeze,True
derekjeter lifelong yankees man miss firstballot unanimous,True
dutch farmers white trash,False
dutch people live outside newyorkcity white trash,False
earlybird early morning sunrise dawn bird thebird jerryreed kansas city,True
ebola great thought panic bird flu bad really aint got time,True
ebola great metaphor gop teaparty policies eat vital organs host dies tcot teabaggers,True
explainananimeplotbadly boy monkey tail grows savior futuristic yet old earth,True
fact rt keyshbechillin kanye best good piece pussy fucks,False
fact females tweet dayum day r hoes need attention ijs wontgetme,False
femalelogic worse jig im convinced,True
firecashman root royals october yankees,True
freeelchapo trending cus french montanas bitch ass fucks think selling drugs cool lamest posers,False
